,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,site_name,lat,lon
140,2023-06-08 08:00:00+00:00,0.037553232,0.036,0.040679436,0.04011374,0.043648943,0.03696064,0.036068637,Idaho Springs,39.792519,-105.49127
141,2023-06-08 09:00:00+00:00,0.035036977,0.034,0.03627595,0.038814936,0.03831077,0.041511215,0.035406034,Idaho Springs,39.792519,-105.49127
142,2023-06-08 10:00:00+00:00,0.033667147,0.031999999999999994,0.0344771,0.035487495,0.037759364,0.037294537,0.040241957,Idaho Springs,39.792519,-105.49127
143,2023-06-08 11:00:00+00:00,0.031884324,0.031999999999999994,0.03317304,0.033838484,0.03474292,0.03682445,0.03639754,Idaho Springs,39.792519,-105.49127
144,2023-06-08 12:00:00+00:00,0.031546652,0.028999999999999998,0.031457663,0.03253618,0.033139348,0.0339752,0.035893094,Idaho Springs,39.792519,-105.49127
145,2023-06-08 13:00:00+00:00,0.030299716,0.028000000000000004,0.032286983,0.032211695,0.033171315,0.033713985,0.034457922,Idaho Springs,39.792519,-105.49127
146,2023-06-08 14:00:00+00:00,0.032952853,0.038,0.034730796,0.03634932,0.036286317,0.037082925,0.037521478,Idaho Springs,39.792519,-105.49127
147,2023-06-08 15:00:00+00:00,0.042887468,0.051,0.03872634,0.040137697,0.04144871,0.041398313,0.042009365,Idaho Springs,39.792519,-105.49127
148,2023-06-08 16:00:00+00:00,0.055391,0.05500000000000001,0.047690228,0.044330154,0.04548656,0.046546686,0.046507943,Idaho Springs,39.792519,-105.49127
149,2023-06-08 17:00:00+00:00,0.0571773,0.05500000000000001,0.057584908,0.050791897,0.04770692,0.0487386,0.049633592,Idaho Springs,39.792519,-105.49127
150,2023-06-08 18:00:00+00:00,0.05683411,0.06,0.058985412,0.059346564,0.053108603,0.05022333,0.051156383,Idaho Springs,39.792519,-105.49127
151,2023-06-08 19:00:00+00:00,0.061369926,0.065,0.05808312,0.05991608,0.060228568,0.05465923,0.05207606,Idaho Springs,39.792519,-105.49127
152,2023-06-08 20:00:00+00:00,0.0647965,0.068,0.060990557,0.058034614,0.059747152,0.060035285,0.054852735,Idaho Springs,39.792519,-105.49127
153,2023-06-08 21:00:00+00:00,0.06613351,0.07,0.06290442,0.059815004,0.057309978,0.058813278,0.05906491,Idaho Springs,39.792519,-105.49127
154,2023-06-08 22:00:00+00:00,0.06721017,0.071,0.06321158,0.0606318,0.058046743,0.05587611,0.057203878,Idaho Springs,39.792519,-105.49127
155,2023-06-08 23:00:00+00:00,0.06842787,0.075,0.064353734,0.061164852,0.059011932,0.056742124,0.05480151,Idaho Springs,39.792519,-105.49127
156,2023-06-09 00:00:00+00:00,0.07222829,0.069,0.06546518,0.06204323,0.059235286,0.057285845,0.055182688,Idaho Springs,39.792519,-105.49127
157,2023-06-09 01:00:00+00:00,0.061172824,0.062,0.064776406,0.05963515,0.056908246,0.05451726,0.052802112,Idaho Springs,39.792519,-105.49127
158,2023-06-09 02:00:00+00:00,0.055348706,0.06,0.054452334,0.05734537,0.05308014,0.050746504,0.048614316,Idaho Springs,39.792519,-105.49127
159,2023-06-09 03:00:00+00:00,0.05571515,0.056999999999999995,0.050903495,0.05019759,0.052610476,0.048848756,0.046776515,Idaho Springs,39.792519,-105.49127
160,2023-06-09 04:00:00+00:00,0.0529717,0.052,0.051649615,0.04775347,0.047141716,0.049312018,0.04588278,Idaho Springs,39.792519,-105.49127
161,2023-06-09 05:00:00+00:00,0.0487351,0.046,0.04968445,0.048550457,0.044978835,0.044392485,0.04648835,Idaho Springs,39.792519,-105.49127
162,2023-06-09 06:00:00+00:00,0.043796204,0.042,0.0462853,0.04704808,0.046084832,0.042919423,0.042391047,Idaho Springs,39.792519,-105.49127
163,2023-06-09 07:00:00+00:00,0.03996771,0.038,0.04155033,0.043645594,0.044345204,0.04344337,0.040443666,Idaho Springs,39.792519,-105.49127
164,2023-06-09 08:00:00+00:00,0.037284452,0.036,0.038933598,0.040212926,0.042056922,0.042695448,0.041864768,Idaho Springs,39.792519,-105.49127
165,2023-06-09 09:00:00+00:00,0.03514895,0.036,0.036182877,0.037526388,0.03867591,0.040372483,0.040963992,Idaho Springs,39.792519,-105.49127
166,2023-06-09 10:00:00+00:00,0.034617636,0.037,0.033942375,0.03480696,0.03604045,0.037124105,0.03873124,Idaho Springs,39.792519,-105.49127
167,2023-06-09 11:00:00+00:00,0.034929,0.039,0.033018973,0.03245168,0.033238016,0.03439218,0.035408903,Idaho Springs,39.792519,-105.49127
168,2023-06-09 12:00:00+00:00,0.036803108,0.044,0.03357288,0.03196926,0.031454552,0.032184385,0.03325437,Idaho Springs,39.792519,-105.49127
169,2023-06-09 13:00:00+00:00,0.042708624,0.046,0.03702229,0.03446513,0.033115838,0.03267202,0.033298,Idaho Springs,39.792519,-105.49127
170,2023-06-09 14:00:00+00:00,0.04833639,0.051,0.04572786,0.041485325,0.039546777,0.038516074,0.038183656,Idaho Springs,39.792519,-105.49127
