,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
76,2023-06-05 18:00:00+00:00,0.053988162,0.056,0.047650255,0.044832226,0.04296601,0.039197475,0.037527543,0.037452154,0.03759415,Evergreen,39.620408,-105.33872
77,2023-06-05 19:00:00+00:00,0.05549565,0.059,0.053143244,0.0473285,0.044773493,0.0431136,0.03992689,0.03864453,0.038598202,Evergreen,39.620408,-105.33872
78,2023-06-05 20:00:00+00:00,0.05932059,0.056999999999999995,0.05501625,0.0527475,0.047115758,0.044664312,0.04311176,0.040235072,0.03917453,Evergreen,39.620408,-105.33872
79,2023-06-05 21:00:00+00:00,0.054681987,0.054,0.05727895,0.053441532,0.05137601,0.046253778,0.044035103,0.042640466,0.04008758,Evergreen,39.620408,-105.33872
80,2023-06-05 22:00:00+00:00,0.051195692,0.05,0.05191233,0.054114077,0.050774597,0.048991572,0.04459566,0.042688105,0.04149471,Evergreen,39.620408,-105.33872
81,2023-06-05 23:00:00+00:00,0.048569795,0.045,0.04973914,0.050313883,0.05212949,0.049369395,0.04791062,0.044322427,0.04276575,Evergreen,39.620408,-105.33872
82,2023-06-06 00:00:00+00:00,0.042830314,0.04,0.04625424,0.047240864,0.04774565,0.049356718,0.046935424,0.045670126,0.04259975,Evergreen,39.620408,-105.33872
83,2023-06-06 01:00:00+00:00,0.0360652,0.043,0.038708635,0.041357838,0.04216057,0.042580795,0.043923073,0.041901678,0.040840086,Evergreen,39.620408,-105.33872
84,2023-06-06 02:00:00+00:00,0.037685923,0.028000000000000004,0.030699572,0.03283863,0.035062134,0.035738878,0.03608947,0.037201926,0.03553218,Evergreen,39.620408,-105.33872
85,2023-06-06 03:00:00+00:00,0.02213128,0.024000000000000004,0.0317496,0.025866322,0.027787099,0.02983304,0.030452078,0.030772865,0.03179718,Evergreen,39.620408,-105.33872
86,2023-06-06 04:00:00+00:00,0.02060993,0.022,0.018825747,0.026898663,0.021544084,0.023349557,0.02525809,0.025836697,0.026138518,Evergreen,39.620408,-105.33872
87,2023-06-06 05:00:00+00:00,0.019613933,0.018,0.018329507,0.016869267,0.024008412,0.01910085,0.020742605,0.022470063,0.022995852,Evergreen,39.620408,-105.33872
88,2023-06-06 06:00:00+00:00,0.015558117,0.019,0.016957466,0.01590783,0.014634992,0.021107746,0.016702084,0.018164426,0.019698784,Evergreen,39.620408,-105.33872
89,2023-06-06 07:00:00+00:00,0.016139138,0.019,0.013368474,0.014476848,0.013590756,0.012478524,0.018077837,0.014284179,0.015534216,Evergreen,39.620408,-105.33872
90,2023-06-06 08:00:00+00:00,0.016283065,0.019,0.014068823,0.0119006615,0.012810823,0.012060128,0.011132556,0.01576025,0.012646132,Evergreen,39.620408,-105.33872
91,2023-06-06 09:00:00+00:00,0.016656997,0.017,0.014604489,0.012841514,0.011038993,0.011818458,0.011184498,0.0104103945,0.014249235,Evergreen,39.620408,-105.33872
92,2023-06-06 10:00:00+00:00,0.015466775,0.017,0.015206963,0.013560931,0.01210346,0.010587903,0.011233056,0.010713163,0.01008312,Evergreen,39.620408,-105.33872
93,2023-06-06 11:00:00+00:00,0.016038705,0.017,0.014827228,0.014618249,0.013221988,0.011971922,0.010696893,0.0112327635,0.010802467,Evergreen,39.620408,-105.33872
94,2023-06-06 12:00:00+00:00,0.01634819,0.015,0.015553286,0.01460866,0.014431192,0.013219118,0.012145105,0.011060511,0.011517868,Evergreen,39.620408,-105.33872
95,2023-06-06 13:00:00+00:00,0.0182095,0.02,0.019389056,0.018773701,0.01795605,0.017797878,0.016716633,0.015758883,0.014779358,Evergreen,39.620408,-105.33872
96,2023-06-06 14:00:00+00:00,0.030414568,0.03,0.028775472,0.029636359,0.029160064,0.028525287,0.028404903,0.027593259,0.026867703,Evergreen,39.620408,-105.33872
97,2023-06-06 15:00:00+00:00,0.03933957,0.054,0.03975686,0.03852222,0.03912153,0.038820103,0.03846986,0.038412083,0.03806444,Evergreen,39.620408,-105.33872
98,2023-06-06 16:00:00+00:00,0.05998564,0.056,0.04344549,0.043787923,0.04284944,0.04326477,0.043088324,0.04292757,0.042908452,Evergreen,39.620408,-105.33872
99,2023-06-06 17:00:00+00:00,0.05586484,0.056,0.060876783,0.045639727,0.045934994,0.045159955,0.045468386,0.045360547,0.04529736,Evergreen,39.620408,-105.33872
