,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,site_name,lat,lon
117,2023-06-07 09:00:00+00:00,0.02702359,0.033,0.024826473,0.022040963,0.016851263,0.016549893,0.016335998,Five Points,39.751184,-104.987625
118,2023-06-07 10:00:00+00:00,0.028450454,0.028000000000000004,0.026803084,0.024809733,0.022297138,0.017631205,0.017361013,Five Points,39.751184,-104.987625
119,2023-06-07 11:00:00+00:00,0.027961466,0.021,0.028085254,0.026591724,0.024793908,0.02253417,0.01834898,Five Points,39.751184,-104.987625
120,2023-06-07 12:00:00+00:00,0.025599686,0.017,0.027506152,0.027618341,0.026272258,0.024656294,0.022630133,Five Points,39.751184,-104.987625
121,2023-06-07 13:00:00+00:00,0.02333297,0.017,0.025680201,0.027407467,0.027508395,0.026300885,0.024854828,Five Points,39.751184,-104.987625
122,2023-06-07 14:00:00+00:00,0.024782144,0.021,0.026526703,0.028658867,0.030212814,0.030303262,0.029224256,Five Points,39.751184,-104.987625
123,2023-06-07 15:00:00+00:00,0.028935568,0.023,0.029994221,0.031586643,0.033517975,0.034919705,0.035001017,Five Points,39.751184,-104.987625
124,2023-06-07 16:00:00+00:00,0.033093058,0.038,0.034762453,0.035722986,0.037159715,0.038896773,0.04015286,Five Points,39.751184,-104.987625
125,2023-06-07 17:00:00+00:00,0.039721154,0.052,0.038321957,0.03984608,0.04071842,0.04202004,0.043588646,Five Points,39.751184,-104.987625
126,2023-06-07 18:00:00+00:00,0.0478648,0.062,0.044307172,0.043028135,0.044416536,0.045209102,0.046388153,Five Points,39.751184,-104.987625
127,2023-06-07 19:00:00+00:00,0.054725092,0.06299999999999999,0.050627775,0.04739641,0.04623551,0.047493283,0.04820907,Five Points,39.751184,-104.987625
128,2023-06-07 20:00:00+00:00,0.058278956,0.06299999999999999,0.055884026,0.05219098,0.049275257,0.048228774,0.0493597,Five Points,39.751184,-104.987625
129,2023-06-07 21:00:00+00:00,0.056959957,0.053000000000000005,0.05559807,0.05341565,0.050044,0.04738421,0.04643157,Five Points,39.751184,-104.987625
130,2023-06-07 22:00:00+00:00,0.048342776,0.046,0.049462758,0.04822726,0.046249278,0.043196496,0.040792834,Five Points,39.751184,-104.987625
131,2023-06-07 23:00:00+00:00,0.041754972,0.053000000000000005,0.042402994,0.043397173,0.042310674,0.040576067,0.037906498,Five Points,39.751184,-104.987625
132,2023-06-08 00:00:00+00:00,0.040985543,0.051,0.03787052,0.038448144,0.0393281,0.038369842,0.036843844,Five Points,39.751184,-104.987625
133,2023-06-08 01:00:00+00:00,0.04088595,0.05,0.038081557,0.035287466,0.035801705,0.03658157,0.035736382,Five Points,39.751184,-104.987625
134,2023-06-08 02:00:00+00:00,0.04280429,0.04900000000000001,0.04023833,0.037668422,0.03512941,0.03559542,0.036299005,Five Points,39.751184,-104.987625
135,2023-06-08 03:00:00+00:00,0.04305608,0.033,0.041317437,0.03896394,0.03661785,0.034308705,0.034731254,Five Points,39.751184,-104.987625
136,2023-06-08 04:00:00+00:00,0.038485974,0.036,0.041296195,0.0397056,0.037565246,0.035436057,0.0333479,Five Points,39.751184,-104.987625
137,2023-06-08 05:00:00+00:00,0.0360164,0.038,0.036712583,0.039286736,0.037838615,0.0358953,0.03396585,Five Points,39.751184,-104.987625
138,2023-06-08 06:00:00+00:00,0.034404323,0.04,0.033851694,0.03448665,0.03682256,0.035512626,0.033759013,Five Points,39.751184,-104.987625
139,2023-06-08 07:00:00+00:00,0.03436103,0.041,0.032805957,0.03230212,0.032877248,0.03498584,0.033806875,Five Points,39.751184,-104.987625
140,2023-06-08 08:00:00+00:00,0.034632668,0.034,0.032788914,0.031373292,0.030916937,0.031436045,0.03333387,Five Points,39.751184,-104.987625
