,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,preds_6_Welby,preds_7_Welby,site_name,lat,lon
109,2023-05-06 20:00:00+00:00,0.0611261,0.065,0.059444115,0.056772504,0.055790342,0.054522485,0.051895667,0.0492576,0.052593917,Welby,39.838119,-104.94984
110,2023-05-06 21:00:00+00:00,0.064828776,0.066,0.06002462,0.058354013,0.055854417,0.054960158,0.0538436,0.051620908,0.04946489,Welby,39.838119,-104.94984
111,2023-05-06 22:00:00+00:00,0.06585204,0.064,0.06442895,0.059942596,0.058455218,0.056271523,0.055506304,0.054578528,0.052785885,Welby,39.838119,-104.94984
112,2023-05-06 23:00:00+00:00,0.061944198,0.061,0.064295284,0.06292454,0.058891416,0.057568803,0.055675182,0.055029366,0.054260686,Welby,39.838119,-104.94984
113,2023-05-07 00:00:00+00:00,0.05867624,0.05800000000000001,0.059867688,0.0620652,0.06090759,0.057549138,0.05646016,0.054928187,0.054406747,Welby,39.838119,-104.94984
114,2023-05-07 01:00:00+00:00,0.055505738,0.056999999999999995,0.05634236,0.057392124,0.05906607,0.05822911,0.055837587,0.055066153,0.05396947,Welby,39.838119,-104.94984
115,2023-05-07 02:00:00+00:00,0.05196602,0.053,0.0500964,0.050804302,0.051558062,0.05267234,0.052149527,0.05072312,0.05026823,Welby,39.838119,-104.94984
116,2023-05-07 03:00:00+00:00,0.047725827,0.049,0.046463057,0.04490656,0.045421932,0.045950975,0.04670665,0.04636683,0.045475975,Welby,39.838119,-104.94984
117,2023-05-07 04:00:00+00:00,0.04533343,0.034,0.043823194,0.04272283,0.041470684,0.041879844,0.042295802,0.04288964,0.042615406,Welby,39.838119,-104.94984
118,2023-05-07 05:00:00+00:00,0.028275168,0.033,0.040169083,0.038774416,0.03781739,0.0367529,0.037094153,0.037445683,0.037980165,Welby,39.838119,-104.94984
119,2023-05-07 06:00:00+00:00,0.029040145,0.032,0.025063442,0.03419737,0.033023383,0.0322473,0.031411745,0.03168206,0.03198538,Welby,39.838119,-104.94984
120,2023-05-07 07:00:00+00:00,0.028670216,0.018,0.025918692,0.022747217,0.030435156,0.029458793,0.028833995,0.02816464,0.028394872,Welby,39.838119,-104.94984
121,2023-05-07 08:00:00+00:00,0.016826954,0.011,0.02635556,0.023949657,0.021205733,0.027584225,0.026766855,0.026246684,0.025659507,Welby,39.838119,-104.94984
122,2023-05-07 09:00:00+00:00,0.012902392,0.021,0.017827604,0.026249874,0.023959959,0.02169029,0.026924413,0.02619798,0.025716871,Welby,39.838119,-104.94984
123,2023-05-07 10:00:00+00:00,0.01946034,0.022,0.011353578,0.015283534,0.023242304,0.021142237,0.019406466,0.023512915,0.022859331,Welby,39.838119,-104.94984
124,2023-05-07 11:00:00+00:00,0.018636426,0.013,0.01551112,0.009079714,0.011821593,0.017699637,0.016120672,0.015195662,0.017589537,Welby,39.838119,-104.94984
125,2023-05-07 12:00:00+00:00,0.013370793,0.007,0.02024794,0.017491575,0.013243942,0.01419606,0.01676746,0.016005741,0.015797151,Welby,39.838119,-104.94984
126,2023-05-07 13:00:00+00:00,0.015755415,0.015,0.022899242,0.028983368,0.026819857,0.024946501,0.024629973,0.024857203,0.024599114,Welby,39.838119,-104.94984
127,2023-05-07 14:00:00+00:00,0.027162328,0.037,0.028021757,0.03431066,0.03919039,0.03771204,0.03728463,0.036550526,0.03607798,Welby,39.838119,-104.94984
128,2023-05-07 15:00:00+00:00,0.044375107,0.042,0.03390816,0.034636702,0.03947806,0.043032557,0.04207135,0.042224824,0.041567218,Welby,39.838119,-104.94984
129,2023-05-07 16:00:00+00:00,0.046138227,0.045,0.048587024,0.038894415,0.039533548,0.043544397,0.04630959,0.04564139,0.04600324,Welby,39.838119,-104.94984
130,2023-05-07 17:00:00+00:00,0.050452236,0.051,0.051670842,0.054047346,0.04506807,0.04562677,0.048871454,0.050921567,0.050478917,Welby,39.838119,-104.94984
131,2023-05-07 18:00:00+00:00,0.055169675,0.055,0.05460915,0.055717,0.057732444,0.05040195,0.050843205,0.05318735,0.054537453,Welby,39.838119,-104.94984
132,2023-05-07 19:00:00+00:00,0.056070097,0.05800000000000001,0.056235723,0.055759225,0.056636427,0.05812869,0.052837525,0.05314673,0.05465925,Welby,39.838119,-104.94984
133,2023-05-07 20:00:00+00:00,0.057021707,0.061,0.055259906,0.055391088,0.05503714,0.055664435,0.05669708,0.053150963,0.053352896,Welby,39.838119,-104.94984
134,2023-05-07 21:00:00+00:00,0.05996769,0.062000000000000006,0.05623168,0.05476085,0.05486628,0.054582912,0.055084657,0.055906188,0.05312855,Welby,39.838119,-104.94984
135,2023-05-07 22:00:00+00:00,0.06114806,0.062000000000000006,0.05902814,0.05572801,0.054489113,0.054578446,0.05433893,0.054758694,0.055444553,Welby,39.838119,-104.94984
136,2023-05-07 23:00:00+00:00,0.060616042,0.059000000000000004,0.059625994,0.057687458,0.05487304,0.053812917,0.053888537,0.05368936,0.054036494,Welby,39.838119,-104.94984
137,2023-05-08 00:00:00+00:00,0.056698482,0.052,0.058912396,0.057894398,0.05609136,0.053508993,0.05255517,0.05262128,0.052450012,Welby,39.838119,-104.94984
138,2023-05-08 01:00:00+00:00,0.04719548,0.053,0.05384919,0.05606155,0.05518167,0.0536931,0.051603552,0.050846517,0.05089851,Welby,39.838119,-104.94984
139,2023-05-08 02:00:00+00:00,0.049898613,0.045,0.041988783,0.048101805,0.04994698,0.049254626,0.0481372,0.046639033,0.046113543,Welby,39.838119,-104.94984
140,2023-05-08 03:00:00+00:00,0.03754419,0.042,0.043968994,0.03674566,0.04176209,0.043300364,0.042734344,0.04185987,0.040735856,Welby,39.838119,-104.94984
141,2023-05-08 04:00:00+00:00,0.039356988,0.043,0.034443527,0.03997603,0.033872865,0.038077086,0.039370775,0.03889965,0.038182627,Welby,39.838119,-104.94984
142,2023-05-08 05:00:00+00:00,0.04134106,0.04,0.037318297,0.03284647,0.037878152,0.032398142,0.036085766,0.037230372,0.036811426,Welby,39.838119,-104.94984
143,2023-05-08 06:00:00+00:00,0.03845174,0.034,0.03992022,0.035978314,0.0317601,0.03638607,0.03151111,0.034720223,0.03575452,Welby,39.838119,-104.94984
144,2023-05-08 07:00:00+00:00,0.032104917,0.03,0.036760442,0.038230445,0.03436246,0.030481853,0.03462679,0.030318309,0.03317826,Welby,39.838119,-104.94984
145,2023-05-08 08:00:00+00:00,0.028669208,0.026,0.030777695,0.03531979,0.03680621,0.03305685,0.029522613,0.033261232,0.029340982,Welby,39.838119,-104.94984
146,2023-05-08 09:00:00+00:00,0.024389274,0.023,0.027203657,0.029293135,0.034004766,0.03552068,0.03184074,0.02857665,0.0320688,Welby,39.838119,-104.94984
147,2023-05-08 10:00:00+00:00,0.021365253,0.016,0.02294895,0.025749855,0.027921038,0.032738544,0.034301475,0.030623449,0.027556276,Welby,39.838119,-104.94984
148,2023-05-08 11:00:00+00:00,0.013853114,0.004,0.020053636,0.021568568,0.024303172,0.026346339,0.030968426,0.03253251,0.028935159,Welby,39.838119,-104.94984
149,2023-05-08 12:00:00+00:00,0.0073767947,0.004,0.017904332,0.02361957,0.025004398,0.027317835,0.029028408,0.0331899,0.03473513,Welby,39.838119,-104.94984
150,2023-05-08 13:00:00+00:00,0.012325249,0.013,0.015722327,0.02416532,0.028858833,0.029911464,0.031591944,0.03289697,0.036509458,Welby,39.838119,-104.94984
151,2023-05-08 14:00:00+00:00,0.02396916,0.023,0.023179414,0.026074033,0.032590125,0.036082897,0.036837816,0.03806457,0.03912494,Welby,39.838119,-104.94984
152,2023-05-08 15:00:00+00:00,0.030278748,0.033,0.03145594,0.030763635,0.032952953,0.037445933,0.039892524,0.04042816,0.04136313,Welby,39.838119,-104.94984
153,2023-05-08 16:00:00+00:00,0.042255647,0.039,0.03895475,0.0400768,0.03947735,0.04118293,0.04441265,0.04620179,0.046607725,Welby,39.838119,-104.94984
154,2023-05-08 17:00:00+00:00,0.047670487,0.044,0.051515467,0.04835008,0.049383715,0.048861053,0.050240923,0.052648928,0.053990208,Welby,39.838119,-104.94984
