,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,site_name,lat,lon
66,2023-05-05 01:00:00+00:00,0.052152496,0.053,0.04897717,0.045347992,0.047036987,0.048743237,0.048053347,0.047963943,0.047823995,Highlands Ranch,39.567887,-104.957193
67,2023-05-05 02:00:00+00:00,0.049551193,0.048,0.048688285,0.0461729,0.04344352,0.044817254,0.04620556,0.045628123,0.045549594,Highlands Ranch,39.567887,-104.957193
68,2023-05-05 03:00:00+00:00,0.044061325,0.041,0.045527577,0.044866566,0.042996835,0.040685896,0.041884974,0.043101095,0.0425818,Highlands Ranch,39.567887,-104.957193
69,2023-05-05 04:00:00+00:00,0.03870477,0.037,0.041545607,0.042718578,0.042198278,0.040568702,0.03848052,0.039569028,0.040693324,Highlands Ranch,39.567887,-104.957193
70,2023-05-05 05:00:00+00:00,0.03612766,0.033,0.03770837,0.039997034,0.040930443,0.040484108,0.039052185,0.037188876,0.038179606,Highlands Ranch,39.567887,-104.957193
71,2023-05-05 06:00:00+00:00,0.03302654,0.037,0.035871945,0.037116613,0.038923766,0.03971368,0.039334785,0.038134534,0.036543254,Highlands Ranch,39.567887,-104.957193
72,2023-05-05 07:00:00+00:00,0.037156213,0.023,0.03363843,0.035776313,0.03673184,0.038228348,0.038879454,0.038574148,0.037603043,Highlands Ranch,39.567887,-104.957193
73,2023-05-05 08:00:00+00:00,0.024420584,0.024,0.036391363,0.033653375,0.035319265,0.036129575,0.037384544,0.03791658,0.037666902,Highlands Ranch,39.567887,-104.957193
74,2023-05-05 09:00:00+00:00,0.026524063,0.026,0.026883703,0.036066633,0.033762995,0.03525444,0.035970528,0.037044547,0.03749112,Highlands Ranch,39.567887,-104.957193
75,2023-05-05 10:00:00+00:00,0.02685457,0.032,0.027354566,0.027621461,0.03542833,0.03324526,0.034671348,0.03535403,0.036387168,Highlands Ranch,39.567887,-104.957193
